"","Group","ACTB","ARID4B","ASXL1","ASXL3","ATAD2B","ATF2","ATR","BAZ1B","BAZ2A","BRCA1","BRD1","BRD2","BUB1","CDC6","CDK2","CHAF1A","CHD1","CLNS1A","CSNK2A1","CTBP2","CUL4B","DAPK3","DAXX","DNAJC2","DZIP3","E2F6","EID1","EP300","ERBB4","EXOSC2","EXOSC7","EXOSC8","EYA1","EYA4","EZH1","GADD45B","GATAD1","HDAC3","HDAC4","HDAC6","HMG20B","HMGB1","HUWE1","ING2","JMJD6","KAT5","KAT6A","KDM4A","KDM4B","KDM4C","KDM5A","KDM5B","KDM6B","L3MBTL1","MACROH2A1","MBD4","MBTD1","MSL3","MTF2","MYO1C","NAP1L1","NCOA2","NCOR1","NCOR2","NEK9","NFRKB","NFYC","NIPBL","NPAS2","NPM1","PARP2","PELP1","PHC3","PHF14","PHF8","POGZ","PRDM2","PRKAA1","PRKAB2","PRKAG2","PRKCA","PRKDC","PRMT1","PRPF31","RAD54L2","RAG1","RBBP5","RNF8","RRP8","RYBP","SAFB","SAP30","SATB2","SENP3","SET","SETD1A","SETD1B","SF3B1","SFPQ","SMARCA4","SMARCA5","SNAI2","SP1","SRCAP","SRSF3","SYNCRIP","TAF5L","TAF6L","TDRD3","TDRD7","TLE2","TLE4","TLK2","TP53BP1","TRIM24","TRIM33","TRRAP","UBE2N","UBR2","USP46","VDR","YWHAE","YWHAZ","YY1","ZMYND8","ZNF592"
"61",0,13.668963,8.84315,9.602102,2.754562,8.587515,6.018827,9.135734,10.819094,7.075856,7.051758,9.414658,11.15518,3.988008,1.997683,6.921337,7.650436,9.4783,10.772416,8.524954,9.52517,8.139376,4.796511,9.569893,9.86743,5.734952,6.323615,9.983869,10.971381,2.589954,8.379031,9.607443,10.905557,2.190206,2.541611,10.493011,9.966968,9.277452,9.381972,10.410984,9.290913,5.445232,10.922762,12.669429,6.792116,10.038775,9.062229,10.614273,6.686807,8.056258,7.604441,10.19879,7.720045,9.905965,5.77746,11.927483,9.536041,3.306104,9.89446,8.756257,7.582129,12.152135,7.563761,9.694983,10.622751,9.672186,10.190664,11.749188,10.431853,5.212576,12.313024,7.602494,8.337743,6.270545,3.37141,9.731158,6.701187,10.053178,7.527374,4.479372,7.73578,3.494574,9.322267,9.449198,7.241291,6.934907,4.469834,9.097513,7.573967,4.986479,8.932019,6.962059,7.216378,3.613509,5.460884,10.73273,7.84516,11.239374,11.485139,11.863711,6.342882,10.810781,1.780574,6.880474,5.864286,10.922522,11.328861,8.244869,3.043926,8.666024,9.903821,6.250064,10.312539,7.433222,8.812616,4.704218,10.849951,8.288531,7.983376,11.754648,3.004312,6.216325,11.370708,11.072775,10.919085,8.233499,7.908626
"62",0,13.710024,8.872809,9.263819,3.830277,8.831333,6.021984,8.489475,10.328022,7.337201,6.810836,9.355559,10.99322,3.246058,1.973883,6.589707,7.417563,9.508598,10.463424,8.690592,9.904702,8.521732,5.343475,9.491125,9.484653,5.516736,6.119187,9.886086,11.21135,2.642216,7.861842,9.172838,10.623098,2.733749,3.090209,10.552474,10.32614,8.971659,9.489821,10.387793,9.210083,6.429778,10.728436,12.598814,6.967421,9.950973,9.051574,10.419174,6.707238,8.592415,6.957706,10.329462,8.047964,10.220494,5.541788,11.943461,9.849446,3.314524,10.14576,8.674282,7.849702,11.849747,8.347218,9.62422,10.404347,9.383517,9.91218,11.760612,10.539515,4.69676,12.050511,7.206423,7.768206,5.9132,4.452438,9.873232,6.610248,9.898869,7.795358,4.826957,8.347504,3.579866,9.818066,9.293748,6.560924,6.769248,4.988133,9.40281,6.592734,5.51169,9.924327,7.023103,7.649078,4.500174,5.46472,10.533332,7.69262,11.316968,11.410327,11.572582,6.172941,10.707634,1.809764,7.37491,5.731326,10.540211,10.761432,8.067553,4.186113,7.942595,9.745517,5.747125,10.812753,7.826639,8.418785,4.819237,10.904762,8.256772,8.018296,11.979236,3.584248,6.716524,11.209284,11.265598,11.150295,8.369252,8.141015
"63",0,13.830492,8.398801,9.504097,2.431553,9.53002,5.496948,8.871303,10.84807,7.084455,6.722392,9.505304,11.057012,3.12265,1.834258,7.245291,6.927106,9.497378,10.695224,8.825385,9.616954,7.911946,4.833208,9.716787,9.401098,5.839453,6.623286,9.946757,11.08761,4.594559,8.53418,9.361514,10.885538,2.419439,4.151665,10.690943,9.972651,9.093945,9.526102,10.166443,9.584831,5.853129,10.441017,12.688478,6.759128,10.083745,8.867768,10.322637,6.350962,7.703829,6.956888,10.249034,7.659509,9.780032,6.275779,12.043831,9.566578,3.60313,9.360402,8.135055,7.603719,11.977739,6.579886,9.803754,11.003628,9.635984,10.193143,11.793816,10.25,4.327649,12.364945,7.538766,8.157968,5.764249,3.571372,9.748988,6.549688,9.677093,7.151017,4.425598,7.609065,4.032233,9.156724,9.645674,6.848698,7.352823,6.623448,8.779834,7.482794,6.493161,9.57408,6.67349,7.880835,3.809714,5.39128,11.058485,8.00094,11.32381,11.142157,11.852041,6.033007,10.770056,2.198165,6.920509,5.85628,10.40686,11.410749,8.60426,3.728653,8.473975,9.574548,6.328449,10.176293,7.1582,9.094356,4.758205,10.67661,8.73829,8.026241,11.410993,3.232937,5.348487,11.334333,10.549281,11.239475,7.935749,8.507289
"64",1,13.76876,8.635286,9.548145,2.477176,9.210353,5.72208,8.701847,10.286363,7.230352,6.742959,8.950955,10.599988,5.379591,2.831646,7.210171,6.547167,9.776062,10.161294,7.911909,10.045098,7.93204,4.069943,9.010508,9.587913,5.702351,6.314367,10.039312,10.899381,2.427748,7.929465,8.7582,10.574321,2.623144,2.349474,10.453102,10.08133,8.672512,9.050912,10.360981,9.0756,5.145853,10.663288,12.910032,7.272365,10.089694,8.578801,10.989898,6.171231,6.92712,7.279762,10.434684,8.058428,9.687663,5.571159,12.002887,9.599522,3.462977,10.396743,8.451188,7.364744,12.025694,7.682,9.781389,9.942217,9.671658,9.795864,11.819901,10.245363,5.037327,12.168028,7.483066,7.809779,5.655919,3.813523,9.622519,6.350176,10.149504,7.503683,4.840676,7.842712,2.728018,10.139937,8.400794,6.043763,6.390981,4.696185,9.457804,8.170636,6.464742,9.707995,6.320734,8.128841,5.406761,5.203446,11.281706,7.823171,10.95809,11.118333,11.710021,5.805293,10.737155,2.083956,6.902481,5.476541,10.199403,11.11481,7.999346,3.947361,8.239551,9.961577,5.965873,10.690371,8.133965,9.054107,4.698094,11.021035,8.250355,8.309751,11.716313,3.599167,5.813667,11.413351,11.463302,11.141952,8.316298,8.407815
"65",1,13.772229,8.507314,9.544411,2.397122,8.741889,6.133325,8.752561,10.342059,6.9483,7.089152,8.545083,10.56952,4.505241,2.810196,6.6129,6.473307,9.827878,10.430663,7.695585,10.397876,7.891309,3.915072,9.037777,10.050932,5.235003,6.757747,9.835679,10.715139,2.187145,7.814791,9.337641,10.74765,2.26644,2.420438,10.909414,9.449108,8.723793,8.976387,10.351308,9.293054,5.277067,11.017205,12.929713,7.028085,10.122208,8.674561,10.351267,6.216068,6.798892,7.135171,10.49527,8.113749,8.860718,5.824708,11.826725,9.461378,3.895339,10.380924,8.620803,7.378437,12.005366,7.726054,9.733773,9.706265,9.74253,9.810503,11.698971,10.272944,4.68984,12.209134,6.667192,7.977576,5.502429,3.20541,8.961182,6.39172,10.263042,7.584843,4.705669,7.743893,3.046694,10.183711,9.040234,6.539124,6.607493,4.275326,9.188284,8.321046,5.549357,9.896481,6.387107,7.811966,3.205012,5.326741,11.086699,7.11446,10.741093,11.334034,11.913402,5.93552,10.484468,2.45258,6.415897,5.576418,10.636557,11.290829,7.524894,4.346776,8.557638,9.601692,6.360603,10.236855,7.637144,8.817772,4.542047,11.158019,7.978108,8.16519,11.892807,3.278532,5.180518,11.269405,10.738591,10.434661,8.063007,8.413623
"66",1,13.787453,8.446368,9.451205,2.622831,8.436162,6.606235,8.905987,10.740458,7.823919,7.476704,8.909187,10.833128,4.37808,2.298311,6.703551,6.829914,9.636304,10.100982,8.107379,9.704026,8.034503,4.158528,9.791289,9.234122,5.328601,6.342576,9.330231,10.859617,2.472772,8.019324,9.167543,10.333901,2.853605,3.329277,10.865785,10.454845,8.550876,9.172883,10.431797,9.309967,5.502985,10.749242,12.672043,7.010887,10.250681,8.942414,11.175821,6.804026,7.804425,6.663131,10.833475,8.228976,9.672606,5.448817,11.787381,9.739588,3.428265,10.593681,8.432454,7.251672,11.861016,8.330398,9.804879,10.497407,9.742378,10.090942,11.953581,10.763122,4.499472,12.019928,7.441712,7.997373,5.582814,3.106315,9.486659,6.084396,10.7604,7.571048,3.925279,8.058092,2.608402,10.142516,9.135981,6.352265,6.897406,3.927751,9.636767,8.230459,5.719923,9.345279,6.765196,7.823529,5.375284,5.182372,11.187581,7.873943,11.111032,11.144068,11.779113,6.012966,10.308312,1.877378,7.243397,6.001067,10.675752,10.961162,7.751961,3.819982,8.530855,9.94576,5.744255,10.391137,8.059035,9.180638,4.625368,11.306122,8.758628,8.24124,12.122078,3.298481,6.236606,11.493156,11.316615,10.304813,8.072199,9.002032
"67",1,13.71742,7.606062,9.434169,2.373737,9.445931,6.86666,9.211851,10.38415,7.329459,7.706406,9.593863,10.421206,4.484253,2.47283,6.820986,6.768667,9.988245,10.500118,7.709706,10.703563,8.664165,4.145292,9.287401,10.123094,4.923943,6.55591,9.828151,11.126932,2.402635,7.812058,9.521964,10.481224,2.470631,2.083478,10.963782,10.336166,9.206015,9.58473,10.924805,9.268144,5.270439,10.091227,12.884499,6.758687,10.898579,9.027094,9.659494,6.417866,7.895293,6.216232,10.657984,8.595211,9.170984,5.932212,12.126991,10.070798,2.938042,10.869136,8.202215,7.060193,11.900256,7.462575,10.070788,10.74397,9.90103,9.970772,11.852306,10.828589,4.790644,12.09595,7.840218,7.996207,4.000542,4.364238,9.586293,6.39172,9.927445,8.467912,4.669548,7.365119,3.615213,10.750727,8.492709,5.746563,6.902412,4.757479,8.087685,8.297169,5.482939,9.428067,6.224097,10.348631,5.69574,5.727834,10.651654,7.962378,10.956271,9.431224,12.107064,5.972561,10.733148,2.481731,6.359033,6.007689,9.782435,10.462266,8.355521,5.042768,8.552695,10.191548,5.741043,10.723474,8.078519,9.680859,4.58163,11.075819,8.743748,7.663856,11.873785,3.382725,6.531779,11.153837,11.130638,11.117325,8.073288,8.599681
"68",1,13.752517,8.654571,9.510569,2.260355,9.3912,6.462909,8.857244,10.392782,7.0799,7.152148,9.363029,10.782228,4.376947,2.546426,7.093383,6.410544,9.873593,10.324195,8.13344,10.078152,8.392914,4.595726,9.049693,9.823468,5.141335,6.315944,9.672378,11.093137,2.236036,8.280687,8.989489,10.668594,2.302133,2.484296,10.577297,9.90638,8.755152,9.080867,10.534783,8.735285,5.257043,10.933497,12.803147,7.224312,10.07788,8.632093,10.685213,6.453243,7.440789,7.004683,10.433179,8.237264,10.022298,5.706862,11.995402,9.888384,3.38174,10.737538,8.573425,7.166037,11.861258,8.038529,9.677028,10.182041,9.715641,10.02278,12.039686,10.763662,4.680853,12.0614,7.680806,7.856354,5.763359,3.738887,9.483912,6.083211,10.406029,7.733421,4.174685,8.05216,3.568655,10.487437,8.708937,6.006617,6.403992,5.409781,9.771676,8.034541,5.925997,9.881286,6.596068,8.298917,4.362316,5.529257,11.026325,7.644034,11.160638,11.356788,11.661512,5.90204,10.711392,2.425382,7.07895,5.79218,10.440826,10.904784,8.149545,3.593323,8.077016,9.824119,5.853237,10.914502,8.153953,9.064503,4.637579,11.004256,7.896256,8.295513,11.85415,2.989218,6.796086,11.424653,11.53978,11.04404,8.328469,8.501297
"69",1,13.913395,7.826943,9.597523,2.211275,9.806791,6.331044,9.266515,10.545295,6.515258,7.266638,9.679876,10.198749,6.297851,3.077499,7.311455,6.459244,10.14623,10.82171,8.465642,9.852077,8.44331,4.464771,9.001937,9.774723,5.640041,6.262066,10.49007,10.930434,2.260183,7.489616,9.266286,10.845524,2.781954,1.95944,10.526008,9.615681,8.801069,9.366203,9.84396,8.998245,5.394084,10.735579,13.040583,7.026264,9.989168,8.746038,10.347308,6.145145,6.319598,6.990691,10.165449,7.929622,8.961931,5.747925,12.204565,9.8868,2.831465,10.700229,8.209577,7.458114,12.130735,7.13965,9.86051,9.885556,9.910045,9.645696,11.75697,10.463239,5.082403,12.663431,7.558399,7.511698,4.901224,4.586087,9.785976,5.820714,9.807448,8.017461,4.148984,7.788778,3.267854,10.008525,8.910481,6.272929,6.20557,4.932143,8.856164,8.299292,6.199507,10.314128,6.488708,9.378763,4.589085,4.822583,11.321188,7.709427,10.906756,10.587662,11.879493,5.882128,11.223819,1.988782,6.864691,5.765716,9.86432,10.874391,8.465136,4.7157,8.116689,9.736044,6.155496,10.940787,7.773902,8.631721,4.929849,10.533382,8.41561,8.332311,11.431794,3.613353,6.058896,11.383402,11.611603,11.34486,7.796587,8.110087
"70",1,13.659932,8.699384,9.35884,2.344482,9.135812,6.331501,8.742059,10.573769,7.113524,6.868533,8.824078,10.743818,4.840358,2.901379,7.339987,6.603421,9.691173,10.359117,8.089729,9.971273,8.203893,4.145473,9.250402,9.731968,5.108518,6.64036,9.811632,10.842928,2.707209,8.231017,9.21444,10.713347,2.673872,2.749318,10.50765,10.055187,8.381814,9.174474,10.581932,8.637766,5.385921,10.906216,12.794712,6.99788,9.942449,8.820206,10.666393,6.380708,6.918648,7.043063,10.285852,7.956429,9.846902,5.836417,11.928453,9.658296,3.695237,10.514274,8.763354,7.384018,12.121201,7.899301,9.683126,10.06871,9.592391,10.083241,11.762391,10.463221,5.542105,12.343397,7.373181,7.992619,5.692438,3.0431,9.277966,6.345234,10.482488,7.638715,4.355278,7.984465,3.71184,10.009532,9.181345,6.440074,6.497561,4.732996,9.515168,8.566234,5.294846,9.115609,6.451983,7.630068,4.243249,5.076908,11.293096,7.757032,11.016349,11.345891,11.79784,5.697295,10.451273,2.449204,6.69281,5.621524,10.486617,11.247184,7.914507,3.681365,8.273954,9.833471,7.011625,10.628281,7.908068,8.651661,4.298443,11.079623,8.463794,7.915861,11.734842,3.237067,5.904332,11.413232,11.397701,10.690209,8.322141,8.620798
"71",1,13.848395,8.810783,9.101401,2.360469,8.869453,6.571945,8.32796,9.726603,7.468751,7.392412,8.660985,10.549816,3.319164,2.586274,6.922728,6.571941,9.990888,10.026784,7.897046,10.058892,8.058306,5.017865,8.865249,9.160135,5.073757,6.223458,9.477207,10.890458,2.51976,7.487406,8.54815,9.767457,2.558289,2.416917,10.683885,9.850411,8.810486,9.152046,10.330501,8.855219,5.138428,10.634896,12.784868,7.105662,10.374638,8.973418,10.932888,6.462196,8.038214,7.122562,10.254002,8.254231,10.323108,5.608202,12.08169,9.713606,4.365137,10.616938,8.360628,7.738288,11.629883,7.98271,9.585705,9.808061,9.478292,9.477141,11.88209,10.59135,4.430418,11.853343,7.097102,7.853775,5.593934,2.692643,9.763237,6.603636,9.970783,7.441722,3.470436,7.930814,3.401641,10.254793,8.769713,6.100695,6.268688,3.812743,9.782417,7.868578,5.093029,9.717458,6.62995,9.000977,4.505317,5.612602,11.112989,7.024988,11.024015,11.363795,11.433334,5.93955,10.099027,2.326692,7.47165,5.607164,10.341782,10.609301,7.598047,3.817563,8.149687,9.516192,5.366223,10.769963,8.0837,8.747656,4.736508,11.021424,7.911541,7.954149,11.891926,3.361555,6.188616,11.240473,11.320175,10.71272,7.656904,8.458859
"72",1,13.727597,8.45514,9.017126,2.357135,9.351907,6.656867,8.621391,10.325713,7.054127,6.874215,9.218917,10.441581,4.685584,2.081693,6.986997,6.70898,9.644034,10.53769,8.471187,10.126625,8.477736,4.559213,9.095608,9.670439,5.26571,6.574411,10.170632,11.032691,2.246535,7.958438,9.062143,10.402582,2.422771,2.4055,10.472657,10.330029,8.728558,9.086832,10.693613,8.578583,5.392225,10.664924,12.75495,7.011517,10.557436,8.562261,11.041594,6.223034,7.744859,7.066878,10.652598,8.246275,10.139554,5.355345,12.159908,10.045961,3.425217,10.626704,8.537359,7.426826,11.927051,8.035694,9.698908,9.989371,9.974591,9.623314,11.846438,10.558079,4.895199,12.154496,7.365512,7.49077,5.893608,3.806904,9.718318,6.474163,10.210421,7.655752,4.566602,8.2922,3.396769,10.087267,8.679201,5.860885,6.364698,4.505704,9.806792,7.811978,5.779962,10.283518,6.618366,9.27832,4.851592,4.872465,11.241984,7.570351,10.979059,11.170712,11.547875,5.843718,10.666808,2.305449,7.355882,5.179041,10.52225,10.691538,8.20564,3.428951,8.069523,9.940329,5.734877,10.785353,8.144929,8.834274,4.465715,10.868531,8.229508,8.093842,11.667791,3.551542,6.689389,11.563901,11.587451,10.96536,7.963031,8.483126
"73",1,13.507118,8.169778,9.429992,2.518655,8.704597,5.986642,8.560204,9.876191,7.527086,6.712757,8.93344,10.593309,5.264393,1.79589,6.895526,6.551794,9.5031,10.965716,8.133992,10.27714,7.009238,4.358598,9.361957,9.751512,5.366532,6.146697,10.194033,10.32715,3.156392,8.410179,9.461579,11.103597,2.822205,2.267384,10.581981,10.721827,8.990655,9.280718,10.733361,9.630239,5.543743,10.767931,13.006768,7.917292,9.736735,8.574381,9.582155,6.556813,7.418876,6.709907,10.344565,7.628616,9.343014,5.184561,11.896615,9.850654,2.881646,10.280523,8.559442,7.098741,11.90949,6.728539,9.897159,10.44897,9.264729,9.869483,11.691223,10.423626,4.735246,12.187874,6.892053,7.820966,4.235926,3.001666,9.033108,5.961095,9.290809,8.040543,5.197745,7.470802,3.351778,9.416402,8.89218,6.369407,6.545361,3.34732,8.046676,7.882474,5.002609,9.035781,6.540523,8.779575,3.543794,6.188591,10.62733,7.230186,10.646935,10.246749,11.564954,5.711657,10.594644,2.101836,7.149919,6.074352,10.443726,10.443019,8.10842,4.757373,9.001172,9.844971,6.002108,10.351496,7.385663,8.398147,5.221973,10.719974,7.950245,9.141839,11.87626,3.5625,6.186925,11.260961,10.554207,10.855603,7.722781,7.939312
"74",1,13.795431,8.282266,9.166545,2.756231,8.880721,6.369938,8.306385,10.569651,7.529158,6.658329,8.968172,10.904789,3.610447,2.330576,6.971164,6.638677,9.441615,10.339169,8.821699,10.058115,8.125397,4.556214,9.185853,9.223417,4.982077,6.198038,9.738289,10.874637,2.087815,7.695409,8.806011,9.810198,2.985233,2.237447,10.347505,10.004143,8.173872,9.254149,10.325033,9.249241,4.910602,10.421334,12.766938,7.036076,10.33172,8.919862,11.173517,6.462785,8.007269,7.013611,10.277642,8.51152,10.100292,5.403649,12.166386,9.847907,3.333612,10.756126,8.670678,7.393635,11.966857,8.267748,9.721007,11.296022,9.960693,9.998677,11.991408,10.445614,5.185414,11.958641,6.901269,8.358179,5.75924,2.78536,9.819358,6.384055,10.195995,7.54942,4.261932,8.399917,3.454199,10.35828,8.697606,6.418832,7.22429,4.661072,9.756277,8.280987,5.482939,11.154973,6.707561,8.324743,4.086648,5.743618,11.282043,7.746705,10.963431,11.00926,11.248339,6.338324,10.258872,1.864626,7.415265,5.743633,10.594721,11.035373,7.994406,4.143926,8.137129,9.230929,6.007742,10.526579,8.056459,9.108009,4.657313,10.700962,8.274802,8.03994,11.668236,3.68426,6.900541,11.491331,11.452008,10.777074,8.138563,8.771126
"75",1,13.877339,8.154232,9.324272,2.460316,9.312811,6.630479,8.570455,10.278868,7.12371,7.440775,8.826743,10.353697,4.658681,1.784986,6.927543,6.527025,10.184527,10.363965,7.859264,10.459967,8.333884,4.477869,8.983742,9.932063,5.199003,6.831102,9.906927,11.140032,1.987542,7.762942,8.651355,10.723621,3.327821,2.3595,10.948674,9.860558,8.996022,8.950966,10.944944,8.686419,4.86498,10.797011,12.847111,7.23081,10.248087,8.370058,10.928562,6.319859,6.878399,7.113215,10.763999,8.356017,9.253735,5.543028,12.178009,9.637132,3.368415,10.623788,8.423681,7.295997,11.872695,7.928032,9.721998,10.044544,9.779095,9.679142,11.945242,10.502506,4.506168,12.154076,6.944765,7.317551,6.011717,3.256304,9.608943,6.364371,10.626143,7.938579,5.02527,7.735986,3.303391,10.543119,7.933973,5.783452,6.341406,4.219715,9.829202,8.113904,5.647112,10.224943,6.228136,9.064141,5.138062,4.983347,11.388528,7.225147,11.010692,11.133033,11.991906,5.777388,10.867617,1.993632,6.858162,5.282413,10.277471,10.605338,7.92956,3.782884,8.561759,9.735655,5.616501,10.968054,7.569429,8.691792,4.277517,11.052877,8.125575,7.978873,11.753302,3.31489,6.285212,11.661564,11.304094,11.007974,7.737875,8.378699
"76",1,13.584325,8.387106,9.189703,2.77105,8.532923,5.758081,8.456618,10.442197,7.364686,6.482206,8.696285,11.218372,4.570735,1.804491,6.213407,7.028202,8.979001,10.809454,8.396108,9.988422,8.071366,4.582352,9.272942,9.152199,5.630634,6.135094,9.751983,9.993247,2.51083,8.1883,9.215382,10.600662,2.614445,2.392569,10.652286,10.142268,9.333018,9.281359,10.329984,9.932944,4.837273,10.619811,13.096837,7.095565,10.259962,8.817041,10.492498,6.923019,8.095314,7.38554,10.360727,7.45906,9.30593,5.447417,11.894056,9.352946,2.994875,9.96488,8.493834,7.068124,11.963459,7.590418,9.867315,10.377113,9.456887,9.876237,11.753024,10.249479,4.6035,12.16869,7.341721,8.330901,5.245178,2.713211,9.208046,6.180349,9.994835,7.363466,5.085502,8.716923,3.243732,9.573404,8.827469,6.248314,7.755379,4.011179,9.020404,7.681062,5.212976,10.809826,6.369908,8.336761,5.267757,5.864817,11.036031,7.461082,10.810115,11.054585,11.521231,6.202219,10.085061,1.979061,6.125785,5.382072,10.316299,10.919633,7.727351,4.767346,8.891422,9.760057,6.154233,10.030402,7.101707,9.150871,4.701994,11.391525,7.853968,7.922811,11.744466,2.850669,6.254437,11.063189,10.336095,10.761475,8.190859,7.807887
"77",1,13.876958,8.526223,8.923677,2.521423,9.933279,6.454176,8.872635,10.231466,6.91794,7.36802,9.261608,10.428699,3.801621,1.758037,6.915146,6.438044,10.266232,10.502869,8.244034,10.18528,8.811796,4.074273,8.842676,9.643667,4.57323,6.6134,10.196064,11.275883,2.115787,7.793169,8.682181,10.413648,2.761088,2.283679,10.332114,9.954005,8.919686,8.953373,10.661671,8.5362,4.855717,10.805778,12.912803,6.933816,10.036156,8.395515,10.694452,6.425962,7.457877,7.321473,10.579683,8.262534,9.516391,5.600293,12.242151,10.043122,3.512014,10.833794,8.618559,7.328388,11.930735,7.844013,9.90298,9.880564,9.839341,9.484506,11.916119,10.621824,4.278517,12.082227,7.352329,7.162109,6.033434,4.716432,9.658009,6.521441,9.920176,7.757876,4.290233,8.1998,3.182432,10.352719,7.989771,5.819847,6.094746,4.124624,9.648735,7.947535,5.817747,9.581707,6.33546,9.871369,5.175005,4.723504,11.29801,7.320288,10.993859,11.213252,11.62538,5.708534,11.04453,1.850084,7.505709,5.427071,10.505108,10.575348,8.369231,3.821747,8.118058,9.872969,5.398376,11.228201,8.000649,8.816188,4.472779,10.762954,8.065059,8.039076,11.700918,3.060404,6.374292,11.663016,11.620749,11.224307,8.161424,8.386382
